red hot chili peppers,under the bridge
rhythm syndicate,p.a.s.s.i.o.n.
richard marx,now and forever
rick astley,cry for help
ricky martin,livin' la vida loca
right said fred,i'm too sexy
robert plant,hurting kind
roberta flack with maxi priest,set the night to music
robin s.,show me love
robyn hitchcock and the egyptians,so you think you're in love
robyn,do you know (what it takes)
robyn,show me love
rod stewart,downtown train
rod stewart,have i told you lately
rod stewart,rhythm of my heart
rome,i belong to you (every time i see your face)
roxette,dangerous
roxette,fading like a flower (every time you leave)
roxette,joyride
rush,dreamline
rush,show don't tell
rush,stick it out
rush,test for echo
salt-n-pepa featuring en vogue,whatta man
salt-n-pepa,shoop
sammy hagar,little white lie
santana featuring rob thomas,smooth
sarah mclachlan,adia
sarah mclachlan,angel
savage garden,i want you
savage garden,truly madly deeply
scorpions,tease me please me
scorpions,wind of change
seal,crazy
seal,kiss from a rose
seduction,two to make it right
semisonic,closing time
seven mary three,cumbersome
shaggy,boombastic
shai,if i ever fall in love
shania twain,you're still the one
shanice,"saving forever for you (from ""beverly hills"
shanice,i love your smile
shawn colvin,sunny came home
shawn mullins,lullaby
sheryl crow,all i wanna do
sheryl crow,strong enough
silk,freak me
silverchair,tomorrow
simple minds,see the lights
sinead o'connor,nothing compares 2 u
sinead o'connor,the emperor's new clothes
siouxsie and the banshees,kiss them for me
sir mix-a-lot,baby got back
sixpence none the richer,kiss me
skid row,i remember you
smash mouth,all star
smash mouth,walkin' on the sun
snap!,rhythm is a dancer
snap!,the power
snow,informer
somethin' for the people featuring trina & tamara,my love is the shhh!
sophie b. hawkins,as i lay me down
sophie b. hawkins,damn i wish i was your lover
soul asylum,misery
soul asylum,runaway train
soul asylum,somebody to shove
soul for real,candy rain
soundgarden,black hole sun
soundgarden,blow up the outside world
soundgarden,burden in my hand
soundgarden,spoonman
spacehog,in the meantime
spice girls,2 become 1
spice girls,say you'll be there
spice girls,wannabe
steve winwood,one and only man
stevie b,because i love you (the postman song)
sting,all this time
stone temple pilots,big bang baby
stone temple pilots,big empty
stone temple pilots,creep
stone temple pilots,interstate love song
stone temple pilots,lady picture show
stone temple pilots,plush
stone temple pilots,trippin' on a hole in a paper heart
stone temple pilots,vasoline
styx,show me the way
sublime,what i got
sugar ray,every morning
sugar ray,fly
sugar ray,someday
surface,the first time
suzanne vega,blood makes noise
sweet sensation,if wishes came true
swv,i'm so into you
swv,right here (human nature)/downtown
swv,weak
swv,you're the one
tag team,whoomp! (there it is)
take that,back for good
talking heads,sax and violins
tara kemp,hold you tight
tara kemp,piece of my heart
taylor dayne,i'll be your shelter
taylor dayne,love will lead you back
tears for fears,break it down again
technotronic featuring felly,pump up the jam
technotronic,get up! (before the night is over)
tesla,love song
tesla,signs
tevin campbell,tell me what you want me to do
the julian hatfield three,my sister
the b-52's,good stuff
the b-52s,roam
the black crowes,hard to handle
the black crowes,hotel illness
the black crowes,remedy
the black crowes,she talks to angels
the black crowes,sting me
the black crowes,thorn in my pride
the cardigans,lovefool
the charlatans,weirdo
the church,metropolis
the cover girls,we can't go wrong
the cranberries,salvation
the cranberries,zombie
the cure,friday i'm in love
the cure,high
the cure,never enough
the escape club,i'll be there
the heights,how do you talk to an angel
the jesus and mary chain,blues from a gun
the juliana hatfield three,my sister
the klf,3 a.m. eternal
the lemonheads,into your arms
the mighty mighty bosstones,the impression that i get
the notorious b.i.g. featuring puff daddy & mase,mo money mo problems
the notorious b.i.g.,big poppa/warning
the notorious b.i.g.,hypnotize
the notorious b.i.g.,one more chance/stay with me
the offspring,come out and play
the offspring,gone away
the presidents of the united states of america,lump
the proclaimers,i'm gonna be (500 miles)
the psychedelic furs,house
the psychedelic furs,until she comes
the railway children,every beat of the heart
the rembrandts,i'll be there for you/this house is not a home
the replacements,merry go round
the rolling stones,almost hear you sigh
the rolling stones,highwire
the sisters of mercy,more
the smashing pumpkins,"tonight, tonight"
the smashing pumpkins,1979
the smashing pumpkins,bullet with butterfly wings
the smashing pumpkins,cherub rock
the smashing pumpkins,today
the sugarcubes,hit
the sundays,here's where the story ends
the tony rich project,nobody knows
the verve pipe,the freshmen
the verve,bittersweet symphony
the wallflowers,one headlight
third eye blind,how's it going to be
third eye blind,jumper
third eye blind,semi-charmed life
timmy t.,one more try
tlc,ain't 2 proud 2 beg
tlc,baby-baby-baby
tlc,creep
tlc,diggin' on you
tlc,no scrubs
tlc,red light special
tlc,unpretty
tlc,waterfalls
tlc,what about your friends
toad the wet sprocket,fall down
tom cochrane,life is a highway
tom petty and the heartbreakers,learning to fly
tom petty and the heartbreakers,mary jane's last dance
tom petty and the heartbreakers,out in the cold
tom petty,free fallin'
tom petty,you don't know how it feels
tommy page,i'll be your everything
toni braxton,breathe again
toni braxton,un-break my heart
toni braxton,you mean the world to me
toni braxton,you're makin' me high/let it flow
tonic,if you could only see
tony toni tone,feels good
tool,sober
tori amos,god
tracie spencer,this house
tracy bonham,mother mother
tracy chapman,give me one reason
tyler collins,girls nite out
u2,"hold me, thrill me, kiss me, kill me"
u2,discotheque
u2,even better than the real thing
u2,mysterious ways
u2,one
u2,staring at the sun
u2,the fly
ub40,"can't help falling in love (from ""sliver"")"
ub40,here i am (come and take me)
ub40,the way you do the things you do
uncle sam,i don't ever want to see you again
usher,my way
usher,nice & slow
usher,you make me wanna...
van halen,don't tell me (what love can do)
van halen,humans being
van halen,me wise magic
van halen,poundcake
van halen,runaround
van halen,top of the world
van halen,without you
van halen,won't get fooled again
vanessa williams,"colors of the wind (from ""pocahontas"")"
vanessa williams,save the best for last
vanessa williams/brian mcknight,"love is (from ""beverly hills"
vanilla ice,ice ice baby
vanilla ice,play that funky music
warren g & nate dogg,"regulate (from ""above the rim"")"
weezer,buddy holly
weezer,undone (the sweater song)
whitney houston feat. faith evans & kelly price,heartbreak hotel
whitney houston,"exhale (shoop shoop) (from ""waiting to exhale"")"
whitney houston,"i believe in you and me (from ""the preacher's wife"")"
whitney houston,"i'm every woman (from ""the bodyguard"")"
whitney houston,all the man that i need
whitney houston,i have nothing
whitney houston,i will always love you
whitney houston,i'm your baby tonight
will smith featuring dru hill & kool mo dee,wild wild west
will smith,gettin' jiggy wit it
will smith,men in black
will to power,i'm not in love
wilson phillips,hold on
wilson phillips,impulsive
wilson phillips,release me
wilson phillips,you're in love
world party,way down now
wreckx-n-effect,rump shaker
xscape,just kickin' it
xtc,the ballad of peter pumpkinhead
yes,lift me up
zhane,hey mr. d.j.
zz top,concrete and steel
zz top,doubleback
zz top,my head's in mississippi
zz top,pincushion
